bus_id,pd,zone_id,base_kv
153671,0.0,33,138.0
153674,0.0,33,345.0
153675,16.937,33,138.0
153676,4.704,22,161.0
153677,0.0,22,161.0
153678,0.0,22,161.0
153679,4.286,22,138.0
153680,3.906,22,345.0
153681,3.906,22,69.0
153683,0.0,22,138.0
153684,0.0,22,138.0
153686,0.0,12,138.0
153687,2.73,22,161.0
153688,2.73,22,69.0
153689,0.0,22,161.0
153690,1.806,22,69.0
153691,0.0,22,138.0
153692,1.806,22,69.0
153694,1.599,15,69.0
153695,1.599,15,69.0
153696,1.392,15,69.0
153698,0.0,15,161.0
153699,2.074,15,69.0
153704,1.696,15,69.0
153705,5.77,15,69.0
153706,5.77,15,69.0
153708,6.447,15,69.0
153711,4.545,15,69.0
153713,4.758,15,69.0
153714,4.758,15,69.0
153716,4.545,15,69.0
153717,4.545,15,69.0
153718,4.545,15,69.0
153720,4.545,15,69.0
153721,4.545,15,69.0
153722,4.545,15,69.0
153724,4.028,15,69.0
153728,0.0,12,161.0
153729,0.0,12,161.0
153731,0.0,22,161.0
153732,7.352,22,69.0
153733,8.35,22,69.0
153734,1.507,12,69.0
153736,0.0,12,138.0
153737,3.906,22,69.0
153738,5.107,22,69.0
153741,4.286,22,138.0
153744,8.35,22,69.0
153745,0.0,22,253.0
153746,3.046,22,345.0
153747,3.046,22,161.0
153748,0.0,15,345.0
153750,4.574,22,69.0
153751,0.0,22,161.0
153752,0.0,22,161.0
153753,3.573,12,161.0
153754,3.573,12,161.0
153755,0.0,22,161.0
153756,0.0,22,161.0
153757,0.0,22,161.0
153758,0.0,22,161.0
153759,0.0,22,161.0
153760,0.0,22,161.0
153761,0.0,22,161.0
153762,0.0,22,161.0
153763,25.322,22,69.0
153764,0.0,22,161.0
153765,4.458,22,69.0
153766,0.0,22,161.0
153767,0.0,22,161.0
153768,0.0,22,161.0
153770,2.306,15,92.0
153771,0.0,15,161.0
153772,0.0,15,161.0
153773,0.0,15,161.0
153777,3.325,15,69.0
153780,3.748,15,69.0
153781,0.0,15,161.0
153782,0.0,15,161.0
153790,15.674,15,69.0
153799,1.599,15,69.0
153800,1.599,15,69.0
153801,1.599,15,69.0
153802,1.599,15,69.0
153806,1.599,15,69.0
153807,3.15,15,69.0
153808,3.15,15,69.0
153809,3.15,15,69.0
153810,3.15,15,69.0
153811,3.15,15,69.0
153812,0.0,15,161.0
153813,3.15,15,69.0
153814,3.15,15,69.0
153815,3.15,15,69.0
153816,3.15,15,69.0
153817,3.15,15,69.0
153821,0.0,22,345.0
153822,15.674,15,69.0
153827,0.0,15,161.0
153828,0.0,15,161.0
153829,8.633,22,69.0
153831,21.522,22,69.0
153832,4.542,22,69.0
153833,0.0,22,161.0
153835,3.573,12,161.0
153836,0.0,22,161.0
153837,0.0,22,253.0
153838,6.008,15,69.0
153839,0.0,47,765.0
153840,0.0,47,138.0
153841,0.0,47,138.0
153845,0.0,33,138.0
153847,36.294,33,138.0
153849,0.0,33,138.0
153850,36.294,33,345.0
153851,36.294,33,138.0
153854,0.0,33,138.0
153857,36.294,33,345.0
153858,0.0,33,138.0
153861,36.294,33,138.0
153863,0.0,33,241.5
153864,0.0,33,241.5
153865,0.0,33,138.0
153866,23.578,33,138.0
153867,36.294,33,138.0
153868,0.0,33,138.0
153869,23.578,33,138.0
153870,0.0,33,138.0
153871,149.706,33,103.5
153872,0.0,33,138.0
153875,0.0,33,138.0
153876,36.294,33,241.5
153877,0.0,33,138.0
153878,0.0,33,138.0
153879,0.0,33,241.5
153880,16.733,33,69.0
153881,16.733,33,69.0
153882,16.733,33,69.0
153883,16.733,33,69.0
153884,26.716,33,69.0
153885,16.733,33,69.0
153892,8.52,33,138.0
153895,0.0,33,138.0
153897,16.733,33,69.0
153898,16.733,33,69.0
153899,52.949,33,69.0
153900,0.0,33,345.0
153901,0.0,33,207.0
153902,0.0,33,241.5
153903,13.998,33,241.5
153904,0.0,33,138.0
153905,0.0,33,138.0
153906,0.0,33,138.0
153907,0.0,33,138.0
153908,0.0,33,138.0
153909,0.0,33,138.0
153910,0.0,33,138.0
153911,0.0,33,138.0
153912,0.0,33,138.0
153913,0.0,33,138.0
153914,0.0,33,138.0
153915,0.0,33,138.0
153916,0.0,33,138.0
153917,16.733,33,103.5
153920,0.0,33,-999999.0
153921,0.0,33,138.0
153926,0.0,33,-999999.0
153927,0.0,33,-999999.0
153929,0.0,33,207.0
153930,0.0,33,138.0
153931,26.716,33,69.0
153932,18.903,33,138.0
153933,0.0,47,765.0
153934,5.833,25,100.0
153935,3.937,25,100.0
153936,3.937,25,100.0
153937,6.432,43,69.0
153938,3.536,38,100.0
153939,5.098,40,161.0
153940,5.098,40,161.0
153942,8.453,9,115.0
153943,3.801,38,115.0
153944,0.0,33,138.0
153945,0.0,33,138.0
153946,0.0,33,138.0
153947,0.0,33,138.0
153948,46.049,47,69.0
153949,0.0,47,138.0
153952,6.062,38,100.0
153953,6.062,38,100.0
153954,6.062,38,100.0
153955,0.0,47,138.0
153956,0.0,47,138.0
153957,0.0,47,138.0
153958,9.765,47,46.0
153959,3.801,38,115.0
153960,3.801,38,115.0
153961,3.536,38,100.0
153962,3.536,38,100.0
153963,0.0,38,230.0
153971,51.106,33,345.0
153973,51.106,33,345.0
153977,12.256,33,345.0
153978,0.0,33,138.0
153979,0.0,33,138.0
153980,0.0,33,138.0
153981,0.0,33,138.0
153982,0.0,33,138.0
153983,51.106,33,345.0
153984,12.256,33,138.0
153985,0.0,33,138.0
153986,12.256,33,103.5
153989,0.0,33,138.0
153990,0.0,33,138.0
153991,0.0,33,138.0
153992,0.0,47,345.0
153993,0.0,47,138.0
153996,0.0,33,138.0
153997,0.0,33,138.0
153998,0.0,33,138.0
153999,0.0,33,138.0
154000,46.049,47,103.5
154001,0.0,47,138.0
154002,0.0,47,138.0
154003,0.0,47,138.0
154004,0.0,33,241.5
154007,51.106,33,345.0
154008,0.0,33,345.0
154009,0.0,33,138.0
154012,0.0,33,138.0
154013,2.859,38,115.0
154014,2.859,38,107.5
154015,2.402,38,100.0
154016,2.551,38,69.0
154017,1.785,38,69.0
154018,1.785,38,69.0
154019,1.785,38,69.0
154020,0.0,47,138.0
154021,21.22,8,69.0
154022,81.815,8,69.0
154023,0.0,8,230.0
154024,0.0,8,230.0
154026,0.0,33,138.0
154027,0.0,33,138.0
154028,0.0,33,138.0
154029,6.551,33,69.0
154030,2.859,38,115.0
154031,0.0,47,138.0
154032,0.0,47,138.0
154033,0.0,47,138.0
154035,0.0,47,138.0
154037,1.785,38,100.0
154038,3.801,38,115.0
154039,21.22,8,69.0
154040,21.22,8,69.0
154041,81.815,8,69.0
154042,0.0,33,138.0
154043,0.0,33,138.0
154045,0.0,33,138.0
154046,0.0,33,138.0
154047,0.0,33,138.0
154050,0.0,33,138.0
154051,0.0,33,138.0
154052,0.0,33,138.0
154053,21.22,8,69.0
154055,0.0,33,138.0
154056,0.0,8,149.5
154057,40.492,8,69.0
154058,0.0,8,149.5
154059,21.22,8,69.0
154060,0.0,8,138.0
154061,0.0,8,184.0
154062,0.0,8,230.0
154063,0.0,8,230.0
154064,0.0,8,138.0
154065,0.0,8,138.0
154066,0.0,33,138.0
154068,0.0,8,230.0
154069,0.0,8,230.0
154070,4.75,8,115.0
154071,21.22,8,69.0
154072,2.859,38,115.0
154073,0.0,8,138.0
154074,0.0,8,138.0
154075,0.0,8,138.0
154076,81.815,8,69.0
154077,0.0,8,230.0
154078,4.75,8,115.0
154079,4.75,8,115.0
154081,21.22,8,69.0
154082,21.22,8,69.0
154083,0.0,8,138.0
154084,0.0,13,138.0
154085,0.0,13,138.0
154086,0.0,13,345.0
154087,0.0,13,138.0
154088,0.0,13,138.0
154089,0.0,13,138.0
154090,0.0,13,138.0
154091,5.393,13,345.0
154096,0.0,13,-999999.0
154099,5.393,13,138.0
154104,0.0,13,184.0
154105,5.393,13,345.0
154106,16.807,13,345.0
154107,0.0,13,241.5
154108,5.393,13,138.0
154109,0.0,13,345.0
154110,0.0,13,345.0
154111,6.576,25,100.0
154112,6.576,25,100.0
154113,0.0,25,201.11111111111111
154114,5.113,25,100.0
154115,5.113,25,100.0
154116,5.113,25,100.0
154117,0.0,25,230.0
154118,0.0,25,230.0
154119,12.221,25,100.0
154120,12.221,25,100.0
154121,12.221,25,100.0
154122,12.221,25,100.0
154123,0.0,25,230.0
154124,0.0,25,172.2222222222222
154125,19.457,25,100.0
154126,19.457,25,100.0
154127,11.536,25,100.0
154129,19.457,25,100.0
154130,0.0,25,197.5
154131,6.714,25,100.0
154132,0.0,25,230.0
154133,7.731,38,69.0
154134,7.731,38,69.0
154135,3.444,38,115.0
154136,3.444,38,69.0
154137,0.0,43,-999999.0
154138,3.444,38,69.0
154139,0.0,38,230.0
154142,3.444,38,69.0
154143,2.906,38,69.0
154144,7.731,38,100.0
154145,17.665,47,69.0
154146,4.075,47,138.0
154147,6.449,38,115.0
154148,6.449,38,115.0
154149,0.0,38,230.0
154150,3.444,38,69.0
154151,7.731,38,69.0
154152,7.731,38,69.0
154153,7.731,38,69.0
154154,0.0,38,230.0
154155,0.0,38,230.0
154156,6.449,38,115.0
154158,6.449,38,115.0
154159,6.449,38,115.0
154160,6.449,38,115.0
154161,6.449,38,115.0
154162,6.449,38,115.0
154163,6.449,38,115.0
154164,6.449,38,115.0
154165,6.449,38,115.0
154167,6.449,38,115.0
154168,6.449,38,115.0
154169,6.449,38,115.0
154170,6.449,38,115.0
154171,6.449,38,115.0
154172,6.449,38,115.0
154173,6.449,38,115.0
154174,0.0,25,230.0
154175,0.0,38,230.0
154176,6.576,25,100.0
154179,19.457,25,100.0
154180,5.113,25,100.0
154181,5.113,25,100.0
154182,5.113,25,100.0
154185,5.113,25,100.0
154186,5.113,25,100.0
154187,5.113,25,100.0
154188,5.113,25,100.0
154189,5.113,25,100.0
154190,5.113,25,100.0
154191,5.113,25,100.0
154192,19.457,25,100.0
154193,19.457,25,100.0
154194,19.457,25,100.0
154195,19.457,25,100.0
154196,19.457,25,100.0
154197,19.457,25,100.0
154198,19.457,25,100.0
154199,19.457,25,100.0
154200,19.457,25,100.0
154201,19.457,25,100.0
154202,19.457,25,100.0
154203,19.457,25,100.0
154204,19.457,25,100.0
154205,19.457,25,100.0
154206,5.113,25,100.0
154207,7.731,38,100.0
154208,7.032,38,100.0
154209,7.032,38,100.0
154210,7.067,38,115.0
154211,6.742,43,138.0
154212,7.731,38,100.0
154213,7.067,38,115.0
154214,6.456,47,138.0
154216,3.444,38,69.0
154217,7.067,38,69.0
154218,3.444,38,69.0
154219,1.91,38,100.0
154220,25.203,47,69.0
154221,3.981,47,69.0
154222,3.264,38,115.0
154223,6.449,38,115.0
154224,6.449,38,115.0
154225,6.449,38,115.0
154228,0.0,38,149.5
154230,19.457,25,100.0
154231,0.0,25,230.0
154233,8.282,43,451.5
154234,8.282,43,138.0
154235,19.457,25,100.0
154236,0.0,25,165.0
154237,19.457,25,100.0
154238,19.457,25,100.0
154239,6.742,43,138.0
154240,0.0,38,172.5
154241,9.93,25,115.0
154242,0.0,38,230.0
154243,10.387,38,100.0
154244,0.0,38,230.0
154245,0.0,38,165.0
154246,10.387,38,100.0
154247,10.387,38,100.0
154248,0.0,38,186.66666666666666
154249,6.116,40,69.0
154250,0.0,40,138.0
154253,0.0,38,172.2222222222222
154254,4.739,38,100.0
154255,4.739,38,100.0
154259,0.0,33,138.0
154260,7.826,33,138.0
154261,7.826,33,138.0
154262,0.0,33,138.0
154263,4.739,38,100.0
154265,4.739,38,100.0
154266,4.739,38,100.0
154267,4.739,38,100.0
154268,4.739,38,100.0
154269,20.252,47,69.0
154270,20.252,47,69.0
154271,0.0,33,138.0
154283,0.0,33,345.0
154284,0.0,33,138.0
154285,0.0,40,319.0
154286,6.116,40,69.0
154288,0.0,33,138.0
154289,0.0,33,138.0
154290,0.0,25,172.5
154291,9.93,25,115.0
154292,9.93,25,115.0
154293,0.0,25,230.0
154294,11.006,43,138.0
154296,14.273,23,115.0
154297,0.0,23,161.0
154298,0.0,23,161.0
154299,0.0,23,161.0
154300,0.0,23,161.0
154301,0.0,23,161.0
154302,0.0,40,161.0
154304,0.0,40,161.0
154305,0.0,40,161.0
154306,0.0,40,161.0
154307,0.0,40,161.0
154308,0.0,40,161.0
154309,0.0,40,161.0
154310,0.0,40,161.0
154311,0.0,40,161.0
154312,0.0,2,161.0
154313,0.0,2,161.0
154314,9.111,2,115.0
154315,39.578,2,115.0
154316,9.111,2,115.0
154317,9.111,2,115.0
154318,3.08,2,115.0
154321,0.0,2,161.0
154322,0.0,2,161.0
154323,0.0,2,161.0
154324,0.0,2,161.0
154325,17.553,2,115.0
154326,17.553,2,115.0
154327,17.553,2,115.0
154328,0.0,40,161.0
154329,0.0,40,161.0
154330,0.0,40,161.0
154331,0.0,40,161.0
154332,9.111,2,115.0
154333,17.553,2,115.0
154334,17.553,2,115.0
154335,0.0,2,161.0
154336,17.553,2,115.0
154337,12.633,2,115.0
154338,12.633,2,115.0
154339,0.0,2,161.0
154340,8.676,2,69.0
154341,8.676,2,69.0
154342,0.0,2,330.5
154343,0.0,2,500.0
154344,2.189,2,69.0
154345,2.834,2,172.5
154347,0.0,2,161.0
154348,0.0,40,161.0
154349,0.0,40,161.0
154351,0.0,40,161.0
154352,0.0,40,161.0
154353,0.0,40,161.0
154354,0.0,40,161.0
154355,0.0,40,161.0
154356,0.0,40,161.0
154357,0.0,40,161.0
154358,0.0,40,161.0
154359,0.0,40,161.0
154360,0.0,40,161.0
154361,0.0,40,161.0
154362,0.0,40,161.0
154363,0.0,2,161.0
154364,0.0,2,330.5
154365,10.888,2,115.0
154366,0.0,2,161.0
154367,0.0,2,307.5
154368,0.0,23,161.0
154369,0.0,40,161.0
154372,11.64,9,115.0
154373,11.064,23,161.0
154374,11.064,23,161.0
154375,0.0,23,161.0
154376,0.0,23,161.0
154377,0.0,23,161.0
154378,0.0,23,161.0
154379,0.0,23,161.0
154380,4.342,23,161.0
154381,4.342,23,161.0
154382,0.0,23,161.0
154383,0.0,23,161.0
154384,0.0,1,161.0
154385,0.0,1,161.0
154386,0.0,1,161.0
154387,0.0,1,161.0
154388,0.0,1,161.0
154389,0.0,1,161.0
154390,0.0,1,161.0
154391,0.0,1,-999999.0
154392,0.0,1,161.0
154393,0.0,1,161.0
154395,0.0,1,161.0
154396,0.0,1,161.0
154397,0.0,1,161.0
154398,0.0,1,161.0
154399,0.0,1,161.0
154400,0.0,1,161.0
154401,0.0,1,161.0
154402,0.0,1,161.0
154403,0.0,1,161.0
154404,0.0,9,168.66666666666666
154405,0.0,40,161.0
154406,0.0,40,161.0
154407,0.0,40,161.0
154408,0.0,40,161.0
154409,0.0,40,161.0
154410,0.0,40,161.0
154411,0.0,40,161.0
154413,0.0,40,161.0
154414,0.0,40,161.0
154415,0.0,40,161.0
154416,0.0,40,161.0
154419,0.0,40,161.0
154423,0.0,1,161.0
154424,11.64,9,115.0
154425,6.711,40,161.0
154426,3.832,40,161.0
154427,0.0,1,161.0
154428,0.0,1,161.0
154429,0.0,1,161.0
154430,0.0,1,161.0
154431,0.0,1,161.0
154432,0.0,1,161.0
154433,0.0,1,500.0
154434,0.0,1,161.0
154435,0.0,9,230.0
154436,0.0,40,161.0
154437,0.0,40,161.0
154438,0.0,40,161.0
154439,6.91,40,161.0
154440,2.44,38,100.0
154441,12.278,38,100.0
154442,12.278,38,100.0
154443,12.278,38,100.0
154444,12.278,38,100.0
154445,12.278,38,100.0
154446,12.278,38,100.0
154447,2.44,38,100.0
154448,2.44,38,100.0
154449,0.0,40,161.0
154450,0.0,40,161.0
154451,0.0,40,161.0
154452,0.0,40,161.0
154453,0.0,40,161.0
154454,0.0,40,138.0
154455,0.0,40,138.0
154456,0.0,40,149.5
154458,2.781,15,69.0
154459,2.781,15,69.0
154460,0.0,38,230.0
154461,23.432,8,69.0
154462,23.432,8,69.0
154463,23.432,8,69.0
154464,21.045,40,69.0
154467,0.0,33,138.0
154468,0.0,33,138.0
154469,0.0,33,138.0
154470,0.0,9,-999999.0
154474,12.278,38,100.0
154475,12.278,38,100.0
154476,12.278,38,100.0
154477,12.278,38,100.0
154478,0.0,47,138.0
154479,12.278,38,100.0
154482,0.0,8,138.0
154483,19.059,8,69.0
154486,77.302,33,69.0
154487,0.0,33,345.0
154488,19.059,8,69.0
154489,19.059,8,69.0
154490,0.0,8,230.0
154491,19.059,8,69.0
154492,19.059,8,69.0
154493,0.0,8,230.0
154494,8.101,8,115.0
154495,0.0,8,138.0
154496,0.0,8,230.0
154497,13.159,8,69.0
154498,13.159,8,69.0
154499,13.159,8,69.0
154500,11.703,8,69.0
154501,23.432,8,69.0
154502,0.0,8,149.5
154503,19.059,8,69.0
154504,0.0,8,-333287.0
154505,19.059,8,69.0
154506,0.0,8,230.0
154507,9.93,25,115.0
154508,0.0,38,230.0
154509,10.387,38,100.0
154510,4.739,38,100.0
154511,4.739,38,100.0
154512,0.0,38,165.0
154513,0.0,38,165.0
154514,0.0,38,165.0
154515,0.0,38,165.0
154516,3.707,43,46.0
154517,0.0,40,138.0
154518,6.116,40,69.0
154519,6.116,40,69.0
154520,6.116,40,69.0
154521,0.0,40,138.0
154522,2.781,15,46.0
154525,9.93,25,115.0
154527,0.0,33,138.0
154528,0.0,8,230.0
154529,0.0,8,230.0
154531,0.0,33,241.5
154532,0.0,33,138.0
154533,0.0,40,138.0
154534,19.059,8,69.0
154535,0.0,40,138.0
154536,0.0,8,172.5
154537,19.059,8,69.0
154538,19.059,8,69.0
154539,0.0,8,230.0
154540,0.0,8,230.0
154541,0.0,8,230.0
154542,0.0,8,230.0
154543,0.0,8,149.5
154544,19.059,8,69.0
154545,0.0,8,230.0
154546,0.0,8,230.0
154547,0.0,8,230.0
154548,0.0,8,230.0
154549,19.059,8,69.0
154550,9.93,25,115.0
154551,16.498,25,115.0
154552,9.413,8,69.0
154553,9.413,8,115.0
154554,23.432,8,115.0
154555,19.059,8,69.0
154556,0.0,8,230.0
154557,0.0,8,230.0
154558,0.0,8,230.0
154559,3.496,25,100.0
154560,3.937,25,100.0
154561,3.937,25,100.0
154562,0.0,43,138.0
154563,6.062,38,115.0
154564,6.062,38,105.0
154565,6.062,38,100.0
154567,6.062,38,100.0
154568,6.062,38,105.0
154569,6.062,38,100.0
154570,6.062,38,100.0
154571,3.536,38,100.0
154572,0.0,38,-249924.75
154573,3.536,38,100.0
154574,3.536,38,100.0
154575,3.536,38,100.0
154576,6.062,38,115.0
154577,6.062,38,115.0
154578,2.44,38,115.0
154579,2.44,38,111.25
154580,0.0,43,138.0
154581,2.44,38,100.0
154582,0.0,33,138.0
154583,0.0,33,138.0
154584,0.0,33,138.0
154585,0.0,33,138.0
154586,0.0,33,138.0
154587,0.0,47,138.0
154588,0.0,47,138.0
154589,0.0,47,138.0
154591,0.0,33,138.0
154592,0.0,33,241.5
154595,0.0,33,-999999.0
154596,0.0,43,138.0
154597,0.0,43,138.0
154598,6.062,38,100.0
154599,0.0,33,138.0
154600,5.276,9,115.0
154602,4.705,9,115.0
154603,4.705,9,115.0
154604,5.72,9,115.0
154605,8.39,9,115.0
154606,13.348,9,115.0
154607,13.348,9,115.0
154608,0.0,9,172.5
154609,0.0,40,161.0
154610,0.0,40,161.0
154613,0.0,40,161.0
154614,0.0,40,161.0
154615,0.0,40,161.0
154616,0.0,40,161.0
154617,3.31,40,69.0
154618,6.89,15,161.0
154620,2.064,15,69.0
154621,2.064,15,69.0
154622,2.064,15,69.0
154624,5.276,9,115.0
154626,10.949,9,115.0
154627,0.0,25,161.0
154628,8.68,8,69.0
154629,6.475,9,115.0
154631,6.475,9,115.0
154632,4.815,9,115.0
154633,0.0,9,172.5
154634,8.39,9,115.0
154635,4.739,38,100.0
154636,4.739,38,100.0
154637,4.739,38,100.0
154638,4.739,38,100.0
154639,4.739,38,100.0
154640,3.246,38,100.0
154641,4.739,38,100.0
154642,3.246,38,100.0
154643,5.72,9,115.0
154644,4.739,38,100.0
154645,4.739,38,100.0
154646,4.739,38,100.0
154647,4.739,38,100.0
154648,0.0,9,230.0
154649,6.81,8,69.0
154651,4.061,8,69.0
154652,4.061,8,69.0
154653,0.0,9,500.0
154654,4.604,9,115.0
154655,4.604,9,115.0
154656,5.955,9,115.0
154658,4.739,38,100.0
154659,4.739,38,100.0
154660,4.739,38,100.0
154661,4.739,38,100.0
154662,3.246,38,100.0
154663,4.739,38,100.0
154664,6.81,8,69.0
154665,0.0,8,230.0
154666,6.81,8,115.0
154667,4.48,9,115.0
154668,0.0,9,172.5
154669,15.626,8,69.0
154670,4.061,8,69.0
154671,4.061,8,69.0
154672,4.061,8,69.0
154673,4.061,8,69.0
154674,4.061,8,69.0
154675,6.669,8,69.0
154676,0.0,8,-999999.0
154677,0.0,40,161.0
154678,0.0,40,161.0
154679,0.0,40,161.0
154680,0.0,40,161.0
154681,0.0,40,161.0
154682,0.0,40,161.0
154683,0.0,40,161.0
154684,0.0,40,161.0
154686,8.246,40,69.0
154687,6.103,40,69.0
154688,6.103,40,69.0
154689,0.0,2,161.0
154690,3.325,2,161.0
154691,5.081,2,161.0
154692,6.146,2,69.0
154693,0.0,2,161.0
154694,0.0,2,161.0
154695,10.719,2,161.0
154696,3.53,22,69.0
154697,3.53,22,69.0
154698,3.53,22,69.0
154699,7.913,22,69.0
154700,0.0,22,161.0
154701,7.913,22,69.0
154702,0.0,22,161.0
154703,2.644,22,161.0
154705,0.0,22,345.0
154707,8.319,15,69.0
154708,0.0,22,161.0
154709,0.0,22,161.0
154710,0.0,22,161.0
154711,0.0,2,161.0
154712,0.0,2,161.0
154713,0.0,40,161.0
154714,0.0,40,161.0
154716,0.0,40,161.0
154718,0.0,40,161.0
154719,0.0,2,500.0
154720,0.0,40,161.0
154721,3.03,22,69.0
154722,3.03,22,69.0
154723,1.027,15,69.0
154725,9.368,2,69.0
154726,9.368,2,69.0
154727,14.149,2,69.0
154728,20.545,2,69.0
154729,20.545,2,69.0
154731,7.097,15,69.0
154732,7.097,15,69.0
154733,5.234,2,161.0
154734,7.097,15,69.0
154735,11.356,2,69.0
154736,11.356,2,69.0
154737,0.0,2,161.0
154738,0.0,2,161.0
154739,0.0,2,161.0
154740,0.0,2,161.0
154741,0.0,2,161.0
154742,0.0,22,345.0
154743,6.103,40,69.0
154744,3.742,40,69.0
154745,3.742,40,69.0
154746,5.096,40,69.0
154747,5.096,40,69.0
154748,0.0,40,161.0
154749,8.246,40,69.0
154750,8.246,40,115.0
154751,3.742,40,69.0
154752,0.0,2,330.5
154753,7.913,22,115.0
154754,8.319,15,69.0
154755,0.0,40,161.0
154756,0.0,40,161.0
154757,4.055,40,161.0
154758,0.0,40,161.0
154759,6.575,40,69.0
154760,6.575,40,69.0
154761,6.575,40,69.0
154762,6.575,40,69.0
154763,6.575,40,69.0
154764,6.575,40,69.0
154765,6.173,40,69.0
154766,6.173,40,69.0
154767,6.173,40,69.0
154768,6.173,40,69.0
154769,6.173,40,69.0
154770,6.173,40,69.0
154771,6.173,40,69.0
154772,0.0,40,161.0
154773,0.0,40,161.0
154774,0.0,40,500.0
154775,0.0,40,500.0
154776,0.0,40,161.0
154777,0.0,40,161.0
154778,0.0,40,161.0
154779,0.0,40,161.0
154780,0.0,40,161.0
154781,0.0,40,161.0
154782,0.0,40,161.0
154783,0.0,40,161.0
154784,0.0,40,161.0
154785,0.0,40,161.0
154786,0.0,40,161.0
154787,0.0,40,161.0
154788,0.0,40,161.0
154789,0.0,40,161.0
154790,0.0,40,161.0
154791,0.0,40,161.0
154792,0.0,40,161.0
154795,0.0,40,161.0
154796,0.0,40,161.0
154797,0.0,40,161.0
154798,6.575,40,69.0
154799,0.0,40,161.0
154800,0.0,40,161.0
154801,0.0,40,161.0
154802,0.0,40,161.0
154803,0.0,40,161.0
154804,0.0,2,161.0
154805,0.0,2,161.0
154806,0.0,2,161.0
154807,0.0,2,161.0
154808,0.0,2,161.0
154809,0.0,2,161.0
154810,0.0,2,161.0
154811,0.0,2,161.0
154812,0.0,2,161.0
154813,0.0,2,161.0
154814,5.093,2,69.0
154815,5.093,2,69.0
154816,0.0,2,161.0
154817,0.0,2,161.0
154818,0.0,40,161.0
154819,0.0,40,161.0
154820,0.0,40,161.0
154825,8.002,40,161.0
154826,11.356,2,69.0
154827,11.356,2,115.0
154828,11.356,2,69.0
154829,11.356,2,69.0
154830,8.359,2,500.0
154831,4.889,2,161.0
154832,11.356,2,69.0
154833,12.008,2,69.0
154834,11.356,2,69.0
154835,11.356,2,69.0
154836,11.356,2,69.0
154837,11.356,2,69.0
154838,0.0,40,161.0
154839,0.0,2,161.0
154840,0.0,40,161.0
154841,6.575,40,69.0
154843,0.0,40,161.0
154844,21.327,40,115.0
154845,21.327,40,69.0
154846,0.0,40,500.0
154847,0.0,40,161.0
154848,0.0,40,161.0
154849,5.093,2,115.0
154850,0.0,2,161.0
154851,0.0,2,161.0
154852,0.0,2,500.0
154853,18.309,2,500.0
154854,8.835,2,115.0
154855,0.0,2,161.0
154856,0.0,40,161.0
154857,0.0,40,161.0
154858,0.0,40,161.0
154859,0.0,40,161.0
154860,0.0,40,161.0
154861,0.0,40,161.0
154863,6.91,40,161.0
154864,5.865,25,161.0
154865,3.937,25,100.0
154866,3.937,25,100.0
154867,3.937,25,115.0
154868,3.937,25,111.25
154869,6.062,38,100.0
154870,6.062,38,100.0
154871,6.062,38,100.0
154872,6.062,38,100.0
154873,6.062,38,100.0
154874,6.062,38,100.0
154876,0.0,38,175.83333333333334
154877,5.098,40,161.0
154878,3.937,25,100.0
154879,5.99,47,345.0
154880,0.0,38,230.0
154881,6.062,38,100.0
154883,5.99,47,765.0
154884,3.496,25,100.0
154885,3.496,25,100.0
154886,3.937,25,100.0
154887,6.062,38,100.0
154888,6.062,38,100.0
154889,6.062,38,100.0
154890,6.062,38,100.0
154891,6.062,38,100.0
154892,6.062,38,100.0
154893,0.0,38,-249924.75
154894,0.0,38,-124912.375
154895,6.062,38,105.0
154896,0.0,38,-499949.5
154897,0.0,38,-833315.8333333334
154898,0.0,38,165.0
154899,0.0,40,161.0
154900,2.44,38,103.75
154901,0.0,47,138.0
154902,6.062,38,100.0
154903,3.496,25,100.0
154904,8.453,9,115.0
154907,6.062,38,100.0
154908,6.062,38,100.0
154910,0.0,47,138.0
154911,5.865,25,161.0
154912,0.0,25,165.0
154913,0.0,43,138.0
154914,0.0,9,172.5
154917,0.0,9,172.5
154918,8.453,9,115.0
154919,8.453,9,115.0
154920,7.129,40,69.0
154921,7.129,40,69.0
154922,7.129,40,69.0
154923,7.129,40,69.0
154924,7.129,40,69.0
154925,7.129,40,69.0
154926,7.129,40,69.0
154927,7.129,40,69.0
154928,7.129,40,69.0
154929,7.129,40,69.0
154930,7.129,40,69.0
154931,7.129,40,69.0
154932,7.129,40,69.0
154933,7.129,40,69.0
154934,7.129,40,69.0
154937,7.129,40,69.0
154938,7.129,40,69.0
154939,7.129,40,69.0
154940,7.129,40,69.0
154941,7.129,40,69.0
154942,0.0,40,161.0
154943,0.0,40,161.0
154944,0.0,40,161.0
154945,0.0,40,161.0
154946,0.0,40,161.0
154947,9.508,9,115.0
154948,9.508,9,115.0
154949,6.687,9,69.0
154950,32.267,9,115.0
154951,7.129,40,69.0
154952,7.129,40,69.0
154954,0.0,40,161.0
154957,7.129,40,69.0
154958,7.129,40,69.0
154959,7.129,40,69.0
154960,0.0,40,161.0
154961,0.0,40,161.0
154962,7.129,40,69.0
154963,7.129,40,69.0
154964,7.129,40,69.0
154965,7.129,40,69.0
154966,7.129,40,69.0
154967,7.129,40,69.0
154968,7.129,40,69.0
154969,7.129,40,69.0
154970,0.0,25,161.0
154971,0.0,47,451.5
154972,2.402,38,100.0
154973,2.859,38,115.0
